User_ID,Song_ID,Stream_Count,Last_Listened_Date
122,83655,18,2026-02-21T04:03:48.543649
123,209191,93,2026-03-03T01:41:25.325754
123,12240,51,2026-01-20T01:54:03.429473
123,21889,20,2026-03-07T07:00:58.636568
123,153044,75,2026-02-06T10:16:05.709538
123,109702,22,2026-02-17T07:13:22.054055
123,14808,42,2026-01-04T15:08:08.454264
123,208884,41,2026-03-29T02:56:29.004884
123,127691,10,2026-01-15T05:35:30.862318
123,143989,56,2026-02-25T10:38:02.431365
124,33975,68,2026-02-26T03:25:14.728983
124,83005,25,2026-01-19T05:31:48.040860
124,3567,76,2026-02-16T03:10:15.854962
124,24332,77,2026-02-22T09:46:58.708148
124,142721,76,2026-03-07T09:05:49.215413
124,184967,72,2026-02-14T05:02:50.242360
124,141960,89,2026-01-20T12:18:14.533051
124,175037,7,2026-01-23T12:41:01.042133
124,82276,70,2026-02-16T02:00:53.013167
124,149608,30,2026-02-05T00:35:58.646707
125,208313,27,2026-01-30T12:15:27.727526
125,179728,78,2026-02-27T14:37:40.225528
125,64907,80,2026-01-05T06:16:40.384858
126,102302,19,2026-03-29T18:29:12.754708
126,50577,96,2026-03-23T05:45:12.605739
126,197399,40,2026-02-08T13:38:58.302296
126,225665,48,2026-02-08T05:28:50.214602
126,159197,18,2026-03-15T22:27:03.034403
126,143816,84,2026-01-19T07:07:00.285463
126,18904,1,2026-03-02T10:03:37.746006
126,85348,76,2026-03-06T01:27:47.328303
126,200995,100,2026-02-03T19:37:16.546285
126,197708,58,2026-01-02T03:50:23.591146
126,187086,67,2026-02-10T05:27:40.693314
127,119230,51,2026-01-01T21:44:09.588911
127,218594,30,2026-01-03T04:49:24.722764
127,150500,92,2026-03-09T10:36:34.427986
127,57072,88,2026-01-02T09:40:16.450651
127,221021,41,2026-02-19T15:42:13.712425
127,52449,3,2026-01-24T19:17:33.845965
127,228790,93,2026-02-26T17:16:55.243954
127,150169,94,2026-03-11T15:50:01.706158
127,190300,42,2026-02-15T03:25:39.897958
128,138425,81,2026-02-25T23:25:10.719030
128,11372,70,2026-03-24T17:53:06.300131
128,173894,68,2026-01-23T22:03:42.539269
128,166735,17,2026-01-29T06:22:36.148099
128,178613,26,2026-03-08T02:52:51.290436
128,194000,26,2026-03-19T12:33:47.613683
128,19725,71,2026-01-16T00:36:38.671541
129,213546,24,2026-02-04T00:28:52.220653
129,16546,21,2026-01-08T09:07:31.464719
129,154384,52,2026-03-02T21:36:04.856323
129,172916,31,2026-01-22T01:53:16.776806
129,170461,51,2026-02-16T13:47:07.374258
129,216770,83,2026-01-13T02:45:07.438722
129,34202,29,2026-03-12T01:36:10.875544
129,206980,19,2026-02-10T23:56:17.929772
129,172551,49,2026-02-02T07:03:02.777356
129,4455,39,2026-03-05T23:11:38.959203
129,133909,96,2026-02-16T12:07:36.645447
129,28647,33,2026-03-29T03:37:25.523520
129,1454,70,2026-01-03T23:07:20.466650
129,228359,81,2026-02-17T05:38:16.134874
129,66942,38,2026-01-27T11:11:57.555637
129,32003,29,2026-02-26T13:10:49.120771
129,38486,33,2026-03-27T19:37:20.286732
129,204573,21,2026-01-31T16:31:37.981224
129,222277,82,2026-03-06T06:16:52.920295
129,50688,77,2026-02-24T10:43:59.934150
130,17222,11,2026-03-09T08:56:25.786221
130,203372,64,2026-03-07T06:55:48.198720
130,201840,38,2026-03-17T16:00:19.972298
130,136569,85,2026-03-04T01:37:03.171531
130,144448,87,2026-03-22T15:47:31.370426
130,65795,44,2026-03-20T23:13:07.174994
130,74573,77,2026-01-23T22:20:49.538942
130,120912,18,2026-01-29T04:57:47.729848
130,62917,11,2026-02-10T09:22:14.540962
130,221910,20,2026-03-13T14:16:11.283283
131,52252,84,2026-03-27T18:02:47.328219
131,179745,1,2026-02-28T15:08:29.315260
131,112946,99,2026-03-28T01:05:00.903151
131,154310,7,2026-01-31T05:52:56.629094
131,86058,37,2026-01-07T00:08:54.140934
131,172929,40,2026-02-18T12:46:18.529032
131,164928,26,2026-03-10T00:55:16.993853
131,139077,59,2026-01-14T22:57:47.536993
131,171284,98,2026-01-01T02:06:25.209844
131,62840,73,2026-01-05T06:42:33.805161
131,178685,55,2026-03-17T01:27:08.598991
131,80191,56,2026-01-11T01:57:25.052040
131,12697,1,2026-03-01T18:01:40.751298
131,227326,45,2026-01-19T14:10:38.984691
131,39114,32,2026-01-19T23:39:03.295356
131,69328,100,2026-03-05T05:48:28.210517
131,121855,38,2026-02-10T09:23:09.442186
131,110993,73,2026-01-22T02:06:44.216496
131,52190,63,2026-03-04T07:19:28.321590
132,56900,9,2026-03-18T06:11:57.150502
132,175693,49,2026-01-20T14:32:46.838816
132,153655,17,2026-03-08T23:06:06.533987
132,32609,64,2026-01-15T14:21:12.130202
132,29716,9,2026-01-31T07:32:22.556759
132,205667,34,2026-02-26T14:35:30.806678
133,39569,65,2026-01-12T13:00:47.437246
133,180794,53,2026-02-19T05:52:34.903262
133,150981,15,2026-03-21T23:38:28.556067
133,206851,82,2026-02-06T04:37:18.506108
133,196740,14,2026-01-31T20:00:23.625814
133,117403,59,2026-02-09T01:48:35.211721
133,130041,36,2026-02-17T11:40:07.663665
133,182041,34,2026-03-21T08:11:09.728591
133,147961,39,2026-02-26T18:55:22.006746
133,21798,99,2026-03-25T17:07:21.403343
133,210068,66,2026-03-11T09:06:33.602601
133,82642,5,2026-03-01T06:43:32.899904
133,191318,28,2026-02-21T06:56:14.071373
133,158434,3,2026-02-05T07:45:00.928968
133,113501,88,2026-01-27T11:43:33.888671
133,177378,93,2026-03-13T01:35:55.882480
133,124520,61,2026-03-03T16:48:37.399957
133,68088,10,2026-02-28T03:25:45.218541
134,217133,43,2026-01-20T22:42:07.007655
135,99248,99,2026-01-17T18:56:51.756667
135,92583,62,2026-02-11T13:20:52.699888
135,124250,28,2026-03-26T15:01:58.505153
135,117897,36,2026-02-26T23:05:59.907701
135,167890,49,2026-03-02T07:30:25.582551
135,201676,50,2026-02-13T10:32:48.043504
135,123248,14,2026-03-29T18:54:28.436576
135,42506,57,2026-02-02T07:59:53.740280
135,225096,49,2026-01-26T16:22:54.061660
135,2655,50,2026-01-14T21:39:05.834239
135,75836,31,2026-03-18T13:12:53.676789
136,131081,64,2026-01-29T12:08:58.321810
137,53471,87,2026-03-03T10:45:51.940545
137,156855,71,2026-03-23T12:43:11.464587
137,206486,14,2026-03-23T16:44:39.422198
137,131927,43,2026-03-18T16:14:34.571551
137,70615,16,2026-03-06T12:31:38.506332
137,229797,49,2026-03-30T04:16:22.012450
137,60246,87,2026-03-14T22:30:07.255740
137,84465,89,2026-03-10T09:27:14.672882
137,46499,13,2026-01-20T04:24:14.875424
137,193398,53,2026-01-09T04:42:03.252179
137,170562,99,2026-03-19T01:24:28.646042
137,80383,22,2026-03-02T01:18:36.227240
137,197926,2,2026-01-11T07:45:22.180527
137,146109,86,2026-03-06T07:58:31.349990
137,4512,74,2026-01-26T12:54:10.234530
137,125068,12,2026-03-30T16:39:09.084853
137,187364,98,2026-01-01T07:45:06.662819
137,139466,93,2026-03-08T23:23:08.807152
137,203213,2,2026-02-08T09:07:36.804982
138,33980,8,2026-01-18T07:42:39.839442
138,37769,64,2026-03-25T13:11:11.837745
139,116366,67,2026-03-16T08:03:20.401193
139,169219,78,2026-01-24T05:23:29.404787
139,172602,56,2026-03-02T09:53:13.471653
139,221334,16,2026-03-11T21:24:19.584048
140,111491,36,2026-02-09T21:58:09.567802
140,68257,93,2026-01-06T22:09:35.908135
140,228231,24,2026-04-01T08:59:10.642659
140,153423,100,2026-01-20T00:44:05.893786
140,145801,40,2026-01-17T00:32:01.504497
140,34563,66,2026-02-01T07:03:50.369205
141,156047,44,2026-01-11T23:01:06.750002
141,196616,28,2026-02-17T05:52:08.762962
141,74670,90,2026-01-15T20:04:25.634938
141,95904,6,2026-03-20T23:44:57.198142
141,25438,34,2026-03-29T19:00:01.815686
141,2096,43,2026-01-14T22:15:58.411308
141,141813,87,2026-03-20T21:35:05.151628
141,122311,36,2026-02-17T16:26:05.192942
141,77511,34,2026-02-05T06:14:06.025692
141,48288,86,2026-02-10T04:17:33.713681
141,79984,93,2026-02-09T09:33:43.601659
141,214019,98,2026-01-20T15:23:01.717527
141,188490,5,2026-03-03T22:58:14.400230
141,72884,65,2026-04-01T09:54:16.591687
141,51329,68,2026-01-02T20:13:18.537577
141,25600,67,2026-02-20T22:11:11.437050
141,74835,53,2026-03-03T08:24:14.404366
141,188121,63,2026-02-02T21:59:27.722153
141,1827,32,2026-01-14T12:37:54.190678
142,214346,34,2026-03-12T16:21:17.274408
142,163510,65,2026-03-30T04:38:24.952596
142,229965,35,2026-01-02T17:43:05.278565
142,164364,100,2026-01-17T20:02:50.128346
142,46673,67,2026-02-04T14:30:06.410569
142,117982,44,2026-01-28T03:14:24.127984
142,85969,9,2026-02-16T19:21:35.713065
142,177022,41,2026-01-05T16:01:08.502882
142,84124,27,2026-03-12T09:22:56.890672
142,59174,17,2026-01-26T05:23:02.521863
142,7617,98,2026-01-19T10:47:48.479047
142,94648,71,2026-02-18T02:25:07.187236
142,15316,19,2026-02-13T20:35:24.737496
142,140341,18,2026-03-22T19:21:56.778920
142,177571,76,2026-02-17T18:01:27.919059
142,23927,35,2026-03-13T10:19:48.156894
142,101495,48,2026-03-06T10:06:21.339828
142,196924,29,2026-03-21T12:41:12.895474
142,11856,28,2026-03-03T02:20:39.832922
142,115237,60,2026-02-10T17:39:05.868083
143,3978,91,2026-02-02T07:34:05.541371
143,186477,78,2026-02-26T09:42:22.867676
143,230854,60,2026-01-16T19:08:27.583246
144,37548,74,2026-01-30T04:25:48.817594
144,121643,72,2026-02-04T20:46:33.699260
144,16515,45,2026-03-07T20:41:03.845505
144,70214,9,2026-03-08T23:41:30.559992
144,197136,19,2026-01-10T03:50:23.697227
144,95724,64,2026-03-03T05:23:53.046766
144,120404,87,2026-02-16T22:34:42.324778
144,101775,38,2026-02-03T02:55:51.440629
144,924,64,2026-03-06T11:20:17.255212
144,88479,14,2026-02-27T18:34:07.098624
144,165577,35,2026-01-21T12:40:53.103696
144,117024,55,2026-01-17T15:15:33.131179
144,35949,91,2026-02-16T04:36:36.683146
144,151088,85,2026-02-07T03:17:30.499979
144,211586,82,2026-01-22T03:34:03.650503
144,26054,81,2026-01-11T00:17:01.605142
144,171449,53,2026-01-10T18:12:36.776021
144,213380,60,2026-03-12T15:32:36.571863
144,226780,75,2026-03-06T05:47:26.163781
145,143817,46,2026-01-30T22:02:24.127173
145,216547,51,2026-03-27T02:11:51.950711
145,195717,73,2026-02-22T11:20:06.292982
145,53356,59,2026-02-24T20:19:48.338236
145,51545,68,2026-03-17T23:24:13.387859
145,22509,50,2026-03-28T04:21:56.527872
146,100791,27,2026-03-30T15:29:59.943974
146,4687,3,2026-03-22T13:04:53.048096
146,219827,1,2026-02-23T01:39:17.086573
146,94391,18,2026-03-03T19:36:17.588170
146,83391,81,2026-01-11T22:23:54.826442
146,192924,95,2026-02-20T06:46:51.416573
146,146613,5,2026-02-26T13:50:51.083698
146,157428,84,2026-01-14T15:32:02.119334
146,151093,19,2026-01-10T04:44:55.923672
147,105234,70,2026-03-01T18:48:39.252374
147,7222,55,2026-01-01T07:08:02.114449
147,169549,69,2026-02-06T20:01:41.479385
147,207559,1,2026-03-28T02:54:34.532509
147,49829,16,2026-01-09T03:24:31.402062
147,5276,51,2026-02-25T18:54:11.714685
147,179829,52,2026-03-23T10:29:39.774199
147,193272,30,2026-02-06T03:53:00.868276
147,19764,47,2026-02-27T21:30:54.546017
147,8743,24,2026-01-18T08:19:22.688980
147,10221,58,2026-01-13T03:21:49.310357
147,134637,38,2026-03-17T21:25:34.486327
147,106327,4,2026-03-11T01:46:53.225688
147,186145,80,2026-03-29T13:22:48.819242
147,215127,92,2026-02-05T03:59:30.271523
147,227040,51,2026-04-01T16:49:05.000242
148,85493,6,2026-03-14T18:44:17.209823
148,79981,53,2026-03-13T17:34:52.644951
148,180067,28,2026-01-04T00:32:00.843850
148,152821,58,2026-03-15T21:46:47.425628
148,195274,64,2026-02-27T10:02:29.944934
148,201095,13,2026-02-17T20:04:13.108779
148,10878,63,2026-01-06T06:18:43.759820
148,164437,86,2026-02-21T01:31:07.207862
148,69679,16,2026-02-15T14:36:15.995363
148,64409,50,2026-01-19T14:14:02.700792
148,229061,15,2026-03-25T02:31:25.562316
148,228036,70,2026-03-19T10:35:20.946995
148,22040,56,2026-02-28T17:30:51.530675
148,97731,42,2026-01-01T05:06:43.605120
148,41931,67,2026-01-30T20:15:21.369112
148,64998,45,2026-01-23T10:29:00.110155
148,183894,80,2026-03-22T22:40:32.991297
148,118664,1,2026-01-27T08:47:16.044069
149,2434,62,2026-01-06T10:41:57.487687
149,127096,22,2026-03-31T20:35:09.810499
149,189082,23,2026-02-20T02:13:05.281788
149,162714,96,2026-02-03T09:14:40.201551
149,150544,58,2026-03-20T09:01:35.706616
149,133389,49,2026-04-01T01:57:06.491935
149,163449,27,2026-02-17T10:13:19.519126
149,178643,53,2026-03-10T19:22:43.931107
150,192458,93,2026-03-18T14:51:35.913893
150,225970,88,2026-02-07T20:53:49.792212
150,104706,59,2026-01-29T14:40:50.783334
150,144206,22,2026-01-13T01:00:27.833444
150,114070,79,2026-03-09T17:35:28.366773
150,145875,91,2026-02-03T04:47:22.049114
150,174601,86,2026-02-19T09:03:55.865271
150,50382,47,2026-01-05T05:22:09.029686
150,137714,18,2026-03-18T13:24:11.018200
150,60399,70,2026-02-25T13:40:24.465319
150,153231,52,2026-03-15T09:37:55.953094
